Entity,Code,Year,Coal_Consumption_EJ,Gas_Consumption_EJ,Geo_Biomass_Other_TWh,Hydro_Generation_TWh,Nuclear_Generation_TWh,Solar_Generation_TWh,Wind_Generation_TWh,Oil_Consumption_EJ
Qatar,QAT,1999,0,0.462786013,0,0,0,0,0,0.088101227
Qatar,QAT,2000,0,0.406700636,0,0,0,0,0,0.07716761
Qatar,QAT,2001,0,0.376987603,0,0,0,0,0,0.094591131
Qatar,QAT,2002,0,0.412337827,0,0,0,0,0,0.120367668
Qatar,QAT,2003,0,0.470634339,0,0,0,0,0,0.128131703
Qatar,QAT,2004,0,0.565647095,0,0,0,0,0,0.136244682
Qatar,QAT,2005,0,0.644130308,0,0,0,0,0,0.163671975
Qatar,QAT,2006,0,0.639320593,0,0,0,0,0,0.211727848
Qatar,QAT,2007,0,0.693334664,0,0,0,0,0,0.237325926
Qatar,QAT,2008,0,0.745120023,0,0,0,0,0,0.284073151
Qatar,QAT,2009,0,0.765759756,0,0,0,0,0,0.274069269
Qatar,QAT,2010,0,0.914606632,0,0,0,0,0,0.295056006
Qatar,QAT,2011,0,1.032282038,0.114844,0,0,0.001094,0,0.36656691
Qatar,QAT,2012,0,1.209565637,0.114844,0,0,0.001094,0,0.378198183
Qatar,QAT,2013,0,1.279622941,0.114844,0,0,0.003751,0,0.428079103
Qatar,QAT,2014,0,1.387281854,0.114844,0,0,0.006506,0,0.447384907
Qatar,QAT,2015,0,1.526955566,0.114844,0,0,0.006506,0,0.519301108
Qatar,QAT,2016,0,1.447537001,0.114844,0,0,0.008364,0,0.546773345
Qatar,QAT,2017,0,1.436763958,0.114844,0,0,0.008364,0,0.484623363
Qatar,QAT,2018,0,1.488944865,0.114844,0,0,0.008364,0,0.501003356
Qatar,QAT,2019,0,1.478624912,0.114844,0,0,0.008364,0,0.543187537
Romania,ROU,1965,0.182528833,0.505764973,0,1.005,0,0,0,0.30440307
Romania,ROU,1966,0.196579905,0.545279415,0,1.035,0,0,0,0.31729449
Romania,ROU,1967,0.217836656,0.60113666,0,1.476,0,0,0,0.35955504
Romania,ROU,1968,0.238823193,0.636076444,0,1.562,0,0,0,0.37919973
Romania,ROU,1969,0.275977471,0.738608466,0,2.217,0,0,0,0.42273641
Romania,ROU,1970,0.299846279,0.767713902,0,2.773,0,0,0,0.45815974
Romania,ROU,1971,0.316689552,0.820852871,0,4.495,0,0,0,0.465443375
Romania,ROU,1972,0.331510824,0.833284009,0,7.343,0,0,0,0.49683079
Romania,ROU,1973,0.373295088,0.880422882,0,7.547,0,0,0,0.558908563
Romania,ROU,1974,0.392596236,0.908732726,0,8.476,0,0,0,0.514625664
Romania,ROU,1975,0.406998828,0.987297515,0,9.361,0,0,0,0.585093337
Romania,ROU,1976,0.413069688,1.088271501,0,8.107,0,0,0,0.652791711
Romania,ROU,1977,0.41826132,1.152797392,0,9.345,0,0,0,0.705248113
Romania,ROU,1978,0.469675224,1.191698565,0,10.614,0,0,0,0.784352562
Romania,ROU,1979,0.505849176,1.148438207,0,11.339,0,0,0,0.834346056
Romania,ROU,1980,0.517655952,1.192659907,0,12.637,0,0,0,0.789808929
Romania,ROU,1981,0.544116528,1.253191259,0,12.737,0,0,0,0.708018624
Romania,ROU,1982,0.519916824,1.274572815,0,11.854,0,0,0,0.697507973
Romania,ROU,1983,0.600680196,1.269202564,0,10.038,0,0,0,0.6231944
Romania,ROU,1984,0.599633496,1.264462157,0,11.326,0,0,0,0.596531785
Romania,ROU,1985,0.624754296,1.17572041,0,12.713,0,0,0,0.637847688
Romania,ROU,1986,0.632751084,1.196836769,0,10.81,0,0,0,0.683636143
Romania,ROU,1987,0.677507976,1.175289464,0,11.209,0,0,0,0.753502073
Romania,ROU,1988,0.733652964,1.178935931,0,14.776,0,0,0,0.706205488
Romania,ROU,1989,0.732815604,1.174294973,0,13.678,0,0,0,0.728203085
Romania,ROU,1990,0.525808238,1.2074085,0.001052632,11.411,0,0,0.001010101,0.79206481
Romania,ROU,1991,0.438879803,0.9963567,0,14.588,0,0,0,0.657471029
Romania,ROU,1992,0.432113683,0.8873829,0.002,11.7,0,0,0,0.538357945
Romania,ROU,1993,0.427398802,0.8530983,0.001,12.768,0,0,0,0.510372689
Romania,ROU,1994,0.428015685,0.7770276,0,13.046,0,0,0,0.473543025
Romania,ROU,1995,0.442347101,0.805545,0,16.693,0,0,0,0.571697792
Romania,ROU,1996,0.442035268,0.8130132,0,15.755,1.386,0,0,0.548124571
Romania,ROU,1997,0.401687202,0.6673149,0.011,17.509,5.4,0,0,0.573295152
Romania,ROU,1998,0.338523212,0.6273774,0.011,18.879,5.307,0,0,0.502634288
Romania,ROU,1999,0.294283138,0.5748903,0,18.29,5.198,0,0,0.399244156
Romania,ROU,2000,0.307930976,0.5727492,0,14.778,5.456,0,0,0.419467208
Romania,ROU,2001,0.318451232,0.5518125,0,14.923,5.446,0,0,0.447018329
Romania,ROU,2002,0.342973361,0.5706081,0.003,16.046,5.513,0,0,0.450891441
Romania,ROU,2003,0.38382288,0.6166881,0.003,13.259,4.906,0,0,0.400353547
Romania,ROU,2004,0.377430725,0.5835276,0.004,16.513,5.548,0,0,0.458829717
Romania,ROU,2005,0.359935805,0.5829363,0.006,20.207,5.555,0,0,0.443675569
Romania,ROU,2006,0.407714687,0.5944698,0.004,18.356,5.632,0,0.001,0.43781177
Romania,ROU,2007,0.411151296,0.5343192,0.035,15.966,7.709,0,0.003,0.438837424
Romania,ROU,2008,0.395594152,0.5090922,0.024,17.195,11.226,0,0.005,0.436411295
Romania,ROU,2009,0.315401818,0.4429782,0.01,15.534,11.752,0.001010101,0.009,0.388345308
Romania,ROU,2010,0.294821226,0.4516884,0.111,19.883,11.623,0.002020202,0.306,0.370409137
Romania,ROU,2011,0.343674148,0.4649463,0.198,14.728,11.7472,0.001,1.387,0.380542868
Romania,ROU,2012,0.316819301,0.4512276,0.212,12.066,11.4662,0.008,2.64,0.383047567
Romania,ROU,2013,0.246079965,0.4119372,0.252,14.7935,11.6184,0.42,4.52,0.349515405
Romania,ROU,2014,0.243315966,0.3914325,0.505,18.5235,11.6756,1.2953,4.7236,0.375094657
Romania,ROU,2015,0.252322484,0.3733497,0.524,16.633,11.64,1.982,7.063,0.381344217
Romania,ROU,2016,0.224564293,0.377805991,0.531,18.028,11.286,1.82,6.59,0.399292774
Romania,ROU,2017,0.225036313,0.406449673,0.525168,14.494,11.509,1.856,7.407,0.417987645
Romania,ROU,2018,0.214637684,0.416267555,0.43713,17.6639,11.377,1.771,6.322,0.429628616
Romania,ROU,2019,0.191566114,0.391853595,0.544858718,15.43260888,11.28,1.734,6.744,0.453322581
Russia,RUS,1985,8.293986031,12.81905241,0,159.7259548,99.3171762,0,0,10.57062225
Russia,RUS,1986,8.519259506,12.96771545,0,164.3309696,105.2214946,0,0,10.69689252
Russia,RUS,1987,8.649231071,13.71588094,0,162.5278544,124.7022098,0,0,10.78436172
Russia,RUS,1988,8.521566836,14.47402302,0,160.9236122,134.813797,0,0,10.69924253
Russia,RUS,1989,8.239922174,14.68920981,0,159.7259548,136.33849,0,0,10.89884057
Russia,RUS,1990,7.632768304,14.91102138,0.065,166.8456082,118.3250156,0,0,10.74467568
Russia,RUS,1991,6.994479732,15.29837339,0.065,168.094,119.9838,0,0,10.47052337
Russia,RUS,1992,6.572543565,14.80841628,0.063,172.594,119.626,0,0,9.998907258
Russia,RUS,1993,5.932331106,14.76535526,0.06,174.289,119.186,0,0,8.337703773
Russia,RUS,1994,5.188410563,13.87152365,0.061,175.926,97.82,0,0,7.365734373
Russia,RUS,1995,4.9980444,13.4080262,0.059,176.2552,99.532,0,0,6.42761937
Russia,RUS,1996,4.905493209,13.48283092,0.057,154.309,109.026,0,0,5.542233881
Russia,RUS,1997,4.523213592,12.43469733,0.057,157.434,108.498,0,0,5.496867174
Russia,RUS,1998,4.235222536,12.94452875,0.058,158.497,103.719,0,0,5.265507868
Russia,RUS,1999,4.269573459,12.90478012,0.058,160.492,121.874,0,0,5.383137894
Russia,RUS,2000,4.428204256,13.18288673,0.0791,164.076,130.715,0,0.0019,5.276902076
Russia,RUS,2001,4.319668889,13.39807699,0.1141,173.899,136.935,0,0.0031,5.433918565
Russia,RUS,2002,4.337782062,13.56029735,0.1733,162.174,141.629,0,0.0062,5.242370115
Russia,RUS,2003,4.364688608,13.88142743,0.3658,155.67,150.342,0,0.0086,5.433067343
Russia,RUS,2004,4.182306944,14.24228496,0.4498,175.677,144.707,0,0.007,5.356117625
Russia,RUS,2005,3.959649487,14.41443717,0.4513,172.611,149.446,0,0.0068,5.380597421
Russia,RUS,2006,4.062105633,15.18250088,0.5057,173.285,156.436,0,0.0052,5.618627504
Russia,RUS,2007,3.932076721,15.43741858,0.4845,177.045,160.0575,0,0.0066,5.611551408
Russia,RUS,2008,4.216874379,15.2189177,0.4889,164.78,163.0839,0,0.0052,5.779896168
Russia,RUS,2009,3.858296333,14.32041558,0.4974,174.199,163.5825,0,0.0038,5.545736497
Russia,RUS,2010,3.790863619,15.2611281,0.536914,166.4837,170.4147,0,0.004186,5.774766371
Russia,RUS,2011,3.936303756,15.68290102,0.557208,163.0552,172.9413,0.0012,0.005392,6.156559148
Russia,RUS,2012,4.120883021,15.4305325,0.502849,163.4543,177.5339,0.004211507,0.005251,6.262298489
Russia,RUS,2013,3.789765756,15.29522748,0.481527,181.1511,172.5081,0.0108,0.004473,6.258283128
Russia,RUS,2014,3.665618762,15.19913675,0.5544,173.3945,180.7574,0.16,0.096106,6.590417069
Russia,RUS,2015,3.85688016,14.7122936,0.4812,167.993469,195.470211,0.3356,0.148037,6.252268607
Russia,RUS,2016,3.736719,15.14327004,0.4459,184.611772,196.614384,0.4683,0.1481205,6.418639107
Russia,RUS,2017,3.51398124,15.51962127,0.519179,185.163,203.141,0.544,0.139,6.332943092
Russia,RUS,2018,3.62828088,16.36197528,0.522872,190.63756,204.58105,0.62446,0.23716,6.498339832
Russia,RUS,2019,3.628824171,15.99525796,0.520282,194.37614,208.98567,0.98505,0.31481,6.568993437
Saudi Arabia,SAU,1965,0,0.0216144,0,0,0,0,0,0.824887978
Saudi Arabia,SAU,1966,0,0.025992,0,0,0,0,0,0.83196574
Saudi Arabia,SAU,1967,0,0.0313101,0,0,0,0,0,0.839043502
Saudi Arabia,SAU,1968,0,0.0376542,0,0,0,0,0,0.846210771
Saudi Arabia,SAU,1969,0,0.0453321,0,0,0,0,0,0.853453869
Saudi Arabia,SAU,1970,0,0.0553014,0,0,0,0,0,0.890978229
Saudi Arabia,SAU,1971,0,0.0461358,0,0,0,0,0,0.901643034
Saudi Arabia,SAU,1972,0,0.0522918,0,0,0,0,0,0.963516842
Saudi Arabia,SAU,1973,0,0.06156,0,0,0,0,0,1.022041272
Saudi Arabia,SAU,1974,0,0.0779076,0,0,0,0,0,1.071765971
Saudi Arabia,SAU,1975,0,0.092682,0,0,0,0,0,0.819057071
Saudi Arabia,SAU,1976,0,0.1000521,0,0,0,0,0,0.954007398
Saudi Arabia,SAU,1977,0,0.1408014,0,0,0,0,0,1.103943627
Saudi Arabia,SAU,1978,0,0.1941534,0,0,0,0,0,1.193055228
Saudi Arabia,SAU,1979,0,0.238374,0,0,0,0,0,1.442261832
Saudi Arabia,SAU,1980,0,0.3325608,0,0,0,0,0,1.179227994
Saudi Arabia,SAU,1981,0,0.3877596,0,0,0,0,0,1.416782725
Saudi Arabia,SAU,1982,0,0.4109814,0,0,0,0,0,1.576859949
Saudi Arabia,SAU,1983,0,0.4013028,0,0,0,0,0,1.751522543
Saudi Arabia,SAU,1984,0,0.62244,0,0,0,0,0,1.952723015
Saudi Arabia,SAU,1985,0,0.64296,0,0,0,0,0,1.984126698
Saudi Arabia,SAU,1986,0,0.86184,0,0,0,0,0,1.962977354
Saudi Arabia,SAU,1987,0,0.91656,0,0,0,0,0,2.077742021
Saudi Arabia,SAU,1988,0,0.99522,0,0,0,0,0,2.137813476
Saudi Arabia,SAU,1989,0,1.01916,0,0,0,0,0,2.064447983
Saudi Arabia,SAU,1990,0,1.146384,0,0,0,0,0,2.195674356
Saudi Arabia,SAU,1991,0,1.202814,0,0,0,0,0,2.298059117
Saudi Arabia,SAU,1992,0,1.30815,0,0,0,0,0,2.226217733
Saudi Arabia,SAU,1993,0,1.369368,0,0,0,0,0,2.240938188
Saudi Arabia,SAU,1994,0,1.462734,0,0,0,0,0,2.711755583
Saudi Arabia,SAU,1995,0,1.468206,0,0,0,0,0,2.599815106
Saudi Arabia,SAU,1996,0,1.518822,0,0,0,0,0,2.688058351
Saudi Arabia,SAU,1997,0,1.550628,0,0,0,0,0,2.734453135
Saudi Arabia,SAU,1998,0,1.601244,0,0,0,0,0,2.908033152
Saudi Arabia,SAU,1999,0,1.58004,0,0,0,0,0,3.011601508
Saudi Arabia,SAU,2000,0,1.703502,0,0,0,0,0,3.102154632
Saudi Arabia,SAU,2001,0.000330355,1.836198,0,0,0,0,0,3.283958424
Saudi Arabia,SAU,2002,0.00051913,1.93914,0,0,0,0,0,3.393408631
Saudi Arabia,SAU,2003,0.000660711,2.054052,0,0,0,0,0,3.594464997
Saudi Arabia,SAU,2004,0.00058992,2.246256,0,0,0,0,0,3.882055694
Saudi Arabia,SAU,2005,0.001171157,2.436408,0,0,0,0,0,4.094656101
Saudi Arabia,SAU,2006,0.000829923,2.5123662,0,0,0,0,0,4.268688364
Saudi Arabia,SAU,2007,0.002322633,2.545164,0,0,0,0,0,4.529414917
Saudi Arabia,SAU,2008,0.00268711,2.751048,0,0,0,0.000609,0,4.963468926
Saudi Arabia,SAU,2009,0.000984506,2.68299,0,0,0,0.000609,0,5.449710818
Saudi Arabia,SAU,2010,0.002829705,2.997972,0,0,0,0.004089,0,5.915592755
Saudi Arabia,SAU,2011,0.002685812,3.155292,0,0,0,0.004959,0,6.046232817
Saudi Arabia,SAU,2012,0.003090497,3.397086,0,0,0,0.023577,0,6.357439546
Saudi Arabia,SAU,2013,0.004017498,3.421026,0,0,0,0.039063,0,6.372688749
Saudi Arabia,SAU,2014,0.006944776,3.501396,0,0,0,0.042195,0,6.993792504
Saudi Arabia,SAU,2015,0.005545249,3.57219,0,0,0,0.129195,0,7.255223822
Saudi Arabia,SAU,2016,0.003704698,3.791412,0,0,0,0.129195,0,7.180509811
Saudi Arabia,SAU,2017,0.004936858,3.933007524,0,0,0,0.155295,0,7.066773003
Saudi Arabia,SAU,2018,0.004281774,4.0356,0,0,0,0.381093244,0,6.864982756
Saudi Arabia,SAU,2019,0.004281774,4.091194309,0,0,0,1.78104239,0,6.924180656
Singapore,SGP,1965,0.000167472,0,0,0,0,0,0,0.17222935
Singapore,SGP,1966,0.00020934,0,0,0,0,0,0,0.196868069
Singapore,SGP,1967,0.000125604,0,0,0,0,0,0,0.236596061
Singapore,SGP,1968,0.000251208,0,0,0,0,0,0,0.293993129
Singapore,SGP,1969,0.000125604,0,0,0,0,0,0,0.289021055
Singapore,SGP,1970,0.000125604,0,0,0,0,0,0,0.313813738
Singapore,SGP,1971,0.000166216,0,0,0,0,0,0,0.272346134
Singapore,SGP,1972,0.000125395,0,0,0,0,0,0,0.341109916
Singapore,SGP,1973,0.000181791,0,0,0,0,0,0,0.321394047
Singapore,SGP,1974,0.000222612,0,0,0,0,0,0,0.316788057
Singapore,SGP,1975,5.34236E-05,0,0,0,0,0,0,0.309496045
Singapore,SGP,1976,0.000141011,0,0,0,0,0,0,0.367029774
Singapore,SGP,1977,0.000181791,0,0,0,0,0,0,0.368366885
Singapore,SGP,1978,0.00019297,0,0,0,0,0,0,0.379152141
Singapore,SGP,1979,2.8219E-05,0,0,0,0,0,0,0.404371723
Singapore,SGP,1980,0.000124683,0,0,0,0,0,0,0.401531478
Singapore,SGP,1981,0.00019297,0,0,0,0,0,0,0.461902328
Singapore,SGP,1982,6.82867E-05,0,0,0,0,0,0,0.449548854
Singapore,SGP,1983,0.000136573,0,0,0,0,0,0,0.476185098
Singapore,SGP,1984,0.000209298,0,0,0,0,0,0,0.500559829
Singapore,SGP,1985,0.000474992,0,0,0,0,0,0,0.510342141
Singapore,SGP,1986,0.000293871,0,0.085,0,0,0,0,0.591851092
Singapore,SGP,1987,0.000491279,0,0.085,0,0,0,0,0.622184034
Singapore,SGP,1988,0.000575894,0,0.085,0,0,0,0,0.719993872
Singapore,SGP,1989,0.000519498,0,0.085,0,0,0,0,0.821238887
Singapore,SGP,1990,0.000897985,0,0.085,0,0,0,0,0.981298159
Singapore,SGP,1991,0.000531389,0,0.245,0,0,0,0,0.998586901
Singapore,SGP,1992,0.000773302,0.03762,0.245,0,0,0,0,1.033706053
Singapore,SGP,1993,0.000857875,0.0513,0.245,0,0,0,0,1.11938958
Singapore,SGP,1994,0.001027106,0.0513,0.245,0,0,0,0,1.287958066
Singapore,SGP,1995,0.000479389,0.0513,0.245,0,0,0,0,1.345592269
Singapore,SGP,1996,1.18905E-05,0.0513,0.245,0,0,0,0,1.358790277
Singapore,SGP,1997,0,0.0513,0.245,0,0,0,0,1.431966814
Singapore,SGP,1998,0,0.0513,0.245,0,0,0,0,1.452517883
Singapore,SGP,1999,0,0.0513,0.245,0,0,0,0,1.437458788
Singapore,SGP,2000,0,0.059667295,0.245,0,0,0,0,1.532369151
Singapore,SGP,2001,0,0.15680339,0.473,0,0,0,0,1.648875717
Singapore,SGP,2002,0.000281981,0.169476347,0.473,0,0,0,0,1.604037779
Singapore,SGP,2003,0.000366596,0.184002891,0.495,0,0,0,0,1.491107619
Singapore,SGP,2004,0.000289517,0.222740342,0.479,0,0,0,0,1.653215251
Singapore,SGP,2005,0.000351691,0.22269192,0.47765875,0,0,0,0,1.748719327
Singapore,SGP,2006,0.00020934,0.293387768,0.4737648,0,0,0,0,1.876557202
Singapore,SGP,2007,0.000339131,0.293387768,0.4936092,0,0,0,0,2.03653608
Singapore,SGP,2008,0.000205153,0.313713308,0.520867463,0,0,0.000297,0,2.165227586
Singapore,SGP,2009,0.000167472,0.330503088,0.52708211,0,0,0.001596,0,2.335875067
Singapore,SGP,2010,0.00032657,0.300098063,0.587158215,0,0,0.003086,0,2.565151879
Singapore,SGP,2011,0.000267955,0.298336477,0.605184735,0,0,0.004895,0,2.680830793
Singapore,SGP,2012,0.001042513,0.32148,0.63571347,0,0,0.008193,0,2.669288674
Singapore,SGP,2013,0.011032218,0.360548823,0.70571425,0,0,0.012556,0,2.685538731
Singapore,SGP,2014,0.016265718,0.374022677,0.741450481,0,0,0.027133,0,2.754626185
Singapore,SGP,2015,0.017015155,0.416831434,0.81228691,0,0,0.048733,0,2.909994958
Singapore,SGP,2016,0.017835768,0.428475912,0.801526082,0,0,0.08848914,0,3.023939572
Singapore,SGP,2017,0.037605838,0.44235554,0.774872007,0,0,0.122786,0,3.100466654
Singapore,SGP,2018,0.019987783,0.44230615,0.762676977,0,0,0.13516214,0,3.134965944
Singapore,SGP,2019,0.026147891,0.458679838,0.756488418,0,0,0.19461899,0,3.056358664
Slovakia,SVK,1965,0.252829998,0.01074708,0,2.2229582,0,0,0,0.097369556
Slovakia,SVK,1966,0.256009428,0.01195236,0,2.1301508,0,0,0,0.107463348
Slovakia,SVK,1967,0.246863123,0.01432944,0,1.8252122,0,0,0,0.119567279
Slovakia,SVK,1968,0.259624396,0.0320814,0,1.6749526,0,0,0,0.132130303
Slovakia,SVK,1969,0.27308253,0.0325125,0,1.303723,0,0,0,0.141745501
Slovakia,SVK,1970,0.275303776,0.043659,0,1.966633,0,0,0,0.170342716
Slovakia,SVK,1971,0.288805464,0.0548055,0,1.476,0,0,0,0.187589142
Slovakia,SVK,1972,0.293955228,0.0595152,0,1.546,0.003,0,0,0.205199351
Slovakia,SVK,1973,0.285832836,0.0653634,0,1.322,0.232,0,0,0.230739159
Slovakia,SVK,1974,0.284869872,0.0796905,0,2.223,0.486,0,0,0.236587767
Slovakia,SVK,1975,0.2836557,0.091233,0,2.002,0.187,0,0,0.260997375
Slovakia,SVK,1976,0.28114362,0.1007253,0,2.019,0.442,0,0,0.275899483
Slovakia,SVK,1977,0.288763596,0.1144737,0,2.408,0.114,0,0,0.28866751
Slovakia,SVK,1978,0.302789376,0.128268,0,2.259,0.019,0,0,0.298722887
Slovakia,SVK,1979,0.297807084,0.1323684,0,1.884,2.147,0,0,0.303605398
Slovakia,SVK,1980,0.338963328,0.0970317,0,2.257,4.523,0,0,0.282360146
Slovakia,SVK,1981,0.329877972,0.1007487,0,1.966,5.133,0,0,0.278444272
Slovakia,SVK,1982,0.33578136,0.105201,0,1.726,5.84,0,0,0.2550527
Slovakia,SVK,1983,0.336241908,0.1080333,0,1.832,6.15,0,0,0.249702225
Slovakia,SVK,1984,0.357678324,0.1226124,0,1.555,7.239,0,0,0.265479763
Slovakia,SVK,1985,0.3548313,0.1259928,0,2.117,9.382,0,0,0.263604322
Slovakia,SVK,1986,0.327742704,0.1349424,0,1.675,11.716,0,0,0.255141191
Slovakia,SVK,1987,0.344280564,0.1425294,0,1.932,11.513,0,0,0.249663609
Slovakia,SVK,1988,0.35880876,0.1402794,0,1.755,11.474,0,0,0.244038607
Slovakia,SVK,1989,0.346080888,0.1585998,0,1.962,12.157,0,0,0.241882736
Slovakia,SVK,1990,0.32787396,0.2130228,0,1.88,12.036,0,0,0.210215451
Slovakia,SVK,1991,0.291368372,0.1894644,0,1.408,11.689,0,0,0.184653445
Slovakia,SVK,1992,0.259592025,0.2083986,0,1.937,11.05,0,0,0.167985492
Slovakia,SVK,1993,0.256280224,0.2063754,0,3.467,11.486,0,0,0.1390215
Slovakia,SVK,1994,0.228580481,0.1970415,0,4.355,12.595,0,0,0.14399548
Slovakia,SVK,1995,0.227920432,0.2184336,0,4.88,11.437,0,0,0.139965434
Slovakia,SVK,1996,0.224222692,0.2302065,0,4.227,11.249,0,0,0.145993298
Slovakia,SVK,1997,0.210568784,0.2336058,0,4.064,11.073,0,0,0.145809188
Slovakia,SVK,1998,0.191755189,0.2373723,0,4.267,11.394,0,0,0.163334582
Slovakia,SVK,1999,0.190708321,0.2402451,0,4.474,13.117,0,0,0.148085348
Slovakia,SVK,2000,0.179114277,0.2418471,0,4.615,16.494,0,0,0.147114074
Slovakia,SVK,2001,0.185175256,0.2582568,0.154,4.927,17.103,0,0,0.136304863
Slovakia,SVK,2002,0.179365694,0.2456541,0.152,5.268,17.953,0,0,0.151879331
Slovakia,SVK,2003,0.194366203,0.2373372,0.099,3.288,17.864,0,0.002,0.143337549
Slovakia,SVK,2004,0.190644808,0.2302074,0.02,3.993,17.026,0,0.006,0.136850317
Slovakia,SVK,2005,0.176737933,0.2471355,0.032,4.52,17.727,0,0.007,0.163998195
Slovakia,SVK,2006,0.184315245,0.2251611,0.398,4.28,18.012,0,0.006,0.145932132
Slovakia,SVK,2007,0.16516813,0.2130804,0.475,4.321,15.334,0,0.008,0.154025735
Slovakia,SVK,2008,0.16471876,0.2163033,0.517,4.082,16.704,0,0.007,0.166105697
Slovakia,SVK,2009,0.16035758,0.185283,0.537,4.426,14.081,0,0.006,0.156142631
Slovakia,SVK,2010,0.161233542,0.2096091,0.662,5.099,14.574,0.017,0.006,0.16363043
Slovakia,SVK,2011,0.152850396,0.1941444,0.819,3.638,15.411,0.397,0.005,0.158061225
Slovakia,SVK,2012,0.14414964,0.1827675,0.941,4.008,15.495,0.424,0.006,0.149268453
Slovakia,SVK,2013,0.143284145,0.190836,0.911,4.744,15.72,0.588,0.006,0.149452913
Slovakia,SVK,2014,0.140722409,0.1579401,1.417,4.319,15.499,0.597,0.006,0.138611063
Slovakia,SVK,2015,0.13565793,0.1624248,1.662,4.067,15.146,0.506,0.006,0.149980822
Slovakia,SVK,2016,0.13389512,0.1630899,1.731,4.261,14.774,0.533,0.006016438,0.156055609
Slovakia,SVK,2017,0.139915613,0.173194008,1.696,4.324,15.081,0.506,0.006,0.175600842
Slovakia,SVK,2018,0.138867992,0.17069837,1.625,3.59,14.843,0.585,0.006,0.178054485
Slovakia,SVK,2019,0.114193623,0.174630404,1.313717542,4.247,15.48694563,0.589,0.003,0.16995488
Slovenia,SVN,1990,0.065883485,0.0321183,0,2.974,4.622,0,0,0.072598058
Slovenia,SVN,1991,0.060151756,0.0305352,0,3.608,4.952,0,0,0.070194364
Slovenia,SVN,1992,0.062659649,0.0257823,0,3.423,3.971,0,0,0.068127921
Slovenia,SVN,1993,0.059724702,0.0256077,0,3.035,3.956,0,0,0.081917658
Slovenia,SVN,1994,0.055630012,0.0278847,0,3.399,4.609,0,0,0.088640369
Slovenia,SVN,1995,0.057706664,0.0309492,0,3.252,4.779,0,0,0.096099938
Slovenia,SVN,1996,0.053256096,0.0314442,0,3.668,4.562,0,0,0.111021939
Slovenia,SVN,1997,0.05904644,0.033426,0,3.091,5.019,0,0,0.111109951
Slovenia,SVN,1998,0.059795878,0.0342423,0,3.45,5.019,0,0,0.106527892
Slovenia,SVN,1999,0.054700542,0.0357444,0.031,3.739,4.696,0,0,0.107005706
Slovenia,SVN,2000,0.056835977,0.034552861,0.07,3.834,4.761,0,0,0.101413869
Slovenia,SVN,2001,0.060258142,0.035575135,0.072,3.796,5.257,0,0,0.105737132
Slovenia,SVN,2002,0.065640441,0.034314331,0.102,3.313,5.528,0,0,0.102712329
Slovenia,SVN,2003,0.062284805,0.037960441,0.122,2.957,5.207,0,0,0.104079998
Slovenia,SVN,2004,0.063324764,0.037620399,0.121,4.095,5.459,0,0,0.107488634
Slovenia,SVN,2005,0.063542896,0.038823956,0.11,3.461,5.884,0,0,0.109161722
Slovenia,SVN,2006,0.064794205,0.037647864,0.099,3.591,5.548,0,0,0.114351778
Slovenia,SVN,2007,0.065864016,0.038285558,0.104,3.266,5.695,0,0,0.112879648
Slovenia,SVN,2008,0.063457485,0.03677031,0.291,4.018,6.273,0.001,0,0.130955465
Slovenia,SVN,2009,0.058918157,0.034794425,0.193,4.715,5.739,0.004,0,0.111419721
Slovenia,SVN,2010,0.060109929,0.036100959,0.221,4.518,5.657,0.013,0,0.111837371
Slovenia,SVN,2011,0.060937576,0.030890122,0.252,3.562,6.215,0.066,0,0.111411075
Slovenia,SVN,2012,0.05785965,0.029712189,0.267,3.899,5.528,0.163,0,0.109093914
Slovenia,SVN,2013,0.055888965,0.029184014,0.261,4.629,5.3,0.215,0.004,0.103168739
Slovenia,SVN,2014,0.044111036,0.026210935,0.259,6.092,6.37,0.257,0.004,0.102030693
Slovenia,SVN,2015,0.044577488,0.027807625,0.267,3.808,5.648,0.274,0.006,0.100508543
Slovenia,SVN,2016,0.047647877,0.029486165,0.283,4.503,5.715,0.267,0.006016438,0.107874381
Slovenia,SVN,2017,0.047500251,0.031039417,0.293889,3.868345,6.285272,0.283867,0.005716,0.110468829
Slovenia,SVN,2018,0.046196021,0.030710022,0.276519,4.70432,5.776439,0.254961,0.006021,0.113695784
Slovenia,SVN,2019,0.043059691,0.030841596,0.279409443,4.394370277,5.821258,0.268157,0.006138,0.106341656
South & Central America,,1965,0.241955344,0.531756499,0,41.30243841,0,0,0,3.582780574
South & Central America,,1966,0.244431936,0.568187239,0,46.00129263,0.012,0,0,3.776145131
South & Central America,,1967,0.258866432,0.612556634,0,48.66091552,0.038,0,0,3.896171301
South & Central America,,1968,0.24828933,0.643508573,0,51.74701297,0.018,0,0,4.163133022
South & Central America,,1969,0.270176116,0.663408377,0,55.85316897,0.051,0,0,4.329085875
South & Central America,,1970,0.299429165,0.676835865,0.562232491,65.63806143,0.045,0,0,4.562591634
South & Central America,,1971,0.278269673,0.68934922,2.144259864,73.06548284,0.042,0,0,4.815167142
South & Central America,,1972,0.272605004,0.728641005,2.130923339,82.69404114,0.073,0,0,5.224034876
South & Central America,,1973,0.284534497,0.827018444,2.265842809,93.0063232,0.046,0,0,5.708894735
